;location_id;city;general_info_text
270;249926711;Bengaluru;"Bangalore, now known officially as Bengaluru (Kannada: ಬೆಂಗಳೂರು Beṅgaḷūru), is the capital of the Indian state of Karnataka. It is a large, cosmopolitan city with a large working population. Bangalore is the major centre of India's information technology (IT) industry and is known worldwide as the ""Silicon Valley of India""."
271;249502184;Chennai;Chennai (Tamil: சென்னை Ceṉṉai), formerly Madras, is the capital of the Southern Indian state of Tamil Nadu. With a population of 8.6 million (2011 census), Chennai's urbanised area is the most populous in Southern India and the fourth most populous in India. It is on the east coast of peninsular India.
272;246714404;Hyderabad;Hyderabad, (Telugu: హైదరాబాదు, Urdu: حیدرآباد Haidarābād, Hindi: हैदराबाद Haidarābād), also known as the Pearl City, is the capital of Telangana in Southern India. Secunderabad, 8 km away, is its twin city. Though at one point the twins were two different cities, relentless urbanisation has meant that they are now conjoined into one metropolis, called Greater Hyderabad.
273;243604148;Jaipur;Jaipur (Hindi: जयपुर Jaypur), also known as the Pink City, is the capital of Indian state of Rajasthan, and its largest city. The city was built in the 18th century by Sawai Jai Singh as India's first planned city, and today it's a major tourist attraction for Indians and for international visitors. It is a very picturesque city with splendid palaces, forts and historical monuments and belongs to the tourist Golden Triangle along with Delhi and Agra. It hosts several attractions including the City Palace, Govind Dev ji Temple, Vidhan Sabha, Birla Temple and several massive Rajput forts. It also serves as a stepping stone for those heading to the desert cities of Jodhpur and Jaisalmer.
274;374722104;Kolkata;"Kolkata (Bengali: কলকাতা Kalkātā, Hindi: कोलकाता Kolkātā), formerly Calcutta, is the capital and largest city of West Bengal and the cultural capital of India. Kolkata is an ""in your face"" city that shocks and charms the unsuspecting visitor. Long known as the cultural capital of India and home to the Bengali Renaissance, the ""City of Joy"" (the sobriquet became more famous after the publication of a novel of the same name) continues to spawn generations of poets, writers, film directors and Nobel Prize winners. If your trip only allows for a visit to one or two of India's metropolitan cities, then definitely consider placing Kolkata on your itinerary. Kolkata is arguably one of the most socially, culturally and politically progressive cities in India. Love it or hate it, you definitely won't forget the ""City of Joy""."
275;245519794;Mumbai;Mumbai (Marathi: मुंबई Mumbaī, Hindi: मुम्बई Mumbaī) (state tourism office), earlier known as Bombay, is the largest city in India and the capital of the state Maharashtra. A cosmopolitan metropolis, Mumbai was originally a conglomeration of seven islands on the Konkan coastline which over time were joined to form the island city of Bombay. The island was in turn joined with the neighbouring island of Salsette to form Greater Bombay. The city has an estimated metropolitan population of 21 million (2011), making it one of the world's most populous cities.
276;241312873;Shimla;Shimla (Hindi: शिमला), previously spelt Simla, is the capital of the state of Himachal Pradesh in India. It is a very popular holiday retreat during the summer months and is well known for its Victorian architecture, which is reflected in certain areas of the Mall and the Ridge. It is also a famous holiday spot for honeymoon.
277;60013596;Special Capital Region of Jakarta;Jakarta is Indonesia's capital and largest city, with about 10 million inhabitants, and a total 30 million in Greater Jakarta on the Java island. Dubbed The Big Durian, an equivalent to New York's Big Apple, its concrete jungle, traffic frenzy, and hot polluted air may tempt you to skip the city as fast as possible, but what awaits inside will change your perspective! One of the most bustling and cosmopolitan cities in Asia, the J-Town has cheerful nightlife, vibrant shopping malls, a variety of foods, refreshing greenery, cultural diversity and a rich history, that caters to all levels of budget and how much fun you want to have. 
278;57949350;Bandung;Bandung is the capital city of West Java province, and the third largest city in Indonesia after Jakarta and Surabaya. Nicknamed Parijs van Java (Paris of Java) by the Dutch for its resemblance to Paris and European atmosphere back at the colonial times, it is locally called as Kota Kembang, literally meaning the Flowery City because Bandung had a lot of flowers in the colonial era and republic era up to the early 1960s.
279;55982096;Banjarmasin;Banjarmasin is the biggest city in South Kalimantan. The city population was 625,395 at the 2010 census. Average temperatures vary from 24ºC to 32ºC. The weather is mostly hot and it still has rain even if it is hot season.
280;55465535;Jayapura;Jayapura is the capital and largest city in Papua, with a population of 315,000 people in 2014. The city has also been known in the past as Hollandia (1910-1962), Kota Baru (1962-1963) and even Sukarnopura (1963-1968).
281;56672822;Kuta;Kuta is the best known tourist resort area on the island of Bali, Indonesia. With a long broad Indian Ocean beach-front, Kuta was discovered by tourists as a surfing paradise. It has long been a popular stop on the classic Banana Pancake Trail backpacking route in South-East Asia.
282;56764455;Makassar;Makassar, formerly called Ujung Pandang, is the capital of South Sulawesi province. It has the largest population of any city on the island of Sulawesi, Indonesia, and is the fifth largest city in Indonesia after Jakarta, Surabaya, Bandung and Medan. The city is on the southwest coast of Sulawesi, facing the Makassar strait. It is regarded as the gateway to the eastern part of Indonesia.
283;250894509;City of Medan;Medan is a very large city on the north coast of the island of Sumatra in Indonesia, and the capital and largest city of North Sumatra province. Medan isn't a tourist destination, but it's a convenient stepping stone to other places like the 'weekend getaway' Berastagi, the island of Penang, Malaysia, and the popular, beautiful crater lake, Lake Toba. 
284;59329637;Palembang;Palembang (sometimes also called as Pelembang by the locals), is Indonesia's provincial capital of South Sumatra with 1.7 million people (2020). Palembang is a cultural centre with some of the world's cheapest 5-star hotels, must-try delicacy foods, and natural wonders within day-trip distance.
