Airport Code;Airport Name;City Name;Country Name;Country Code;Latitude;Longitude;World Area Code;City Name geo_name_id;Country Name geo_name_id;coordinates
MPP;Mulatupo;Mulatupo;Panama;PA;8.933333;-77.766667;162;3704029;3703433;8.933333, -77.766667
YQU;Grande Prairie;Grande Prairie;Canada;CA;55.183333;-118.883333;906;5964347;6251999;55.183333, -118.883333
LUZ;Lushan;Lushan;China;CN;29.633333;115.95;713;\N;1814991;29.633333, 115.95
SGW;Saginaw Bay;Saginaw Bay;United States;US;56.866667;-134.15;67;\N;6252001;56.866667, -134.15
KMS;Kumasi;Kumasi;Ghana;GH;6.716667;-1.583333;529;2298890;2300660;6.716667, -1.583333
ACU;Achutupo;Achutupo;Panama;PA;8.433333;-77.966667;162;3715156;3703433;8.433333, -77.966667
NVR;Yerievo;Velikiy Novgorod;Russian Federation;RU;58.5;31.25;770;519336;2017370;58.5, 31.25
TBU;Fua'amotu International;Nuku'alofa;Tonga;TO;-21.238056;-175.137222;881;\N;4032283;-21.238056, -175.137222
MOA;Orestes Acosta;Moa;Cuba;CU;20.5;-74.883333;219;3546791;3562981;20.5, -74.883333
GER;Rafael Cabrera;Nueva Gerona;Cuba;CU;21.916667;-82.75;219;3545867;3562981;21.916667, -82.75
DJU;Djupivogur;Djupivogur;Iceland;IS;64.666667;-14.166667;439;\N;2629691;64.666667, -14.166667
KWH;Khwahan;Khwahan;Afghanistan;AF;37.883333;70.2;701;\N;1149361;37.883333, 70.2
IGR;Cataratas;Iguazu;Argentina;AR;-25.583333;-54.333333;303;\N;3865483;-25.583333, -54.333333
AMX;Ammaroo;Ammaroo;Australia;AU;-21.74;135.24;802;\N;2077456;-21.74, 135.24
CTP;Carutapera;Carutapera;Brazil;BR;-1.25;-46.016667;316;3402648;3469034;-1.25, -46.016667
OUA;Ouagadougou;Ouagadougou;Burkina Faso;BF;12.35;-1.516667;226;2357048;2361809;12.35, -1.516667
YMG;Manitouwadge;Manitouwadge;Canada;CA;49.133333;-85.733333;906;\N;6251999;49.133333, -85.733333
MOQ;Morondava;Morondava;Madagascar;MG;-20.283333;44.316667;541;1058381;1062947;-20.283333, 44.316667
TAP;Tapachula International;Tapachula;Mexico;MX;14.9;-92.283333;148;3516266;3996063;14.9, -92.283333
KRG;Karasabai;Karasabai;Guyana;GY;4.016667;-59.516667;350;\N;3378535;4.016667, -59.516667
JEE;Jeremie;Jeremie;Haiti;HT;18.666667;-74.166667;238;3723593;3723988;18.666667, -74.166667
IXN;Khowai;Khowai;India;IN;24.066667;91.633333;733;1266649;1269750;24.066667, 91.633333
APL;Nampula;Nampula;Mozambique;MZ;-15.1;39.283333;550;1033356;1036973;-15.1, 39.283333
RIJ;Rioja;Rioja;Peru;PE;-6.166667;-77.083333;368;3692863;3932488;-6.166667, -77.083333
IKT;Irkutsk;Irkutsk;Russian Federation;RU;52.5;104.333333;770;2023469;2017370;52.5, 104.333333
NAL;Nalchik;Nalchik;Russian Federation;RU;43.512778;43.636667;770;\N;2017370;43.512778, 43.636667
APW;Faleolo;Apia;Samoa;WS;-13.833333;-172.0;892;4035413;4034894;-13.833333, -172.0
HIC;Iscor Heliport;Pretoria;South Africa;ZA;-2.266667;-79.333333;562;964137;953987;-2.266667, -79.333333
NTT;Kuini Lavenia;Niuatoputapu;Tonga;TO;-15.5;-174.0;881;\N;4032283;-15.5, -174.0
BFB;Blue Fox Bay;Blue Fox Bay;United States;US;58.183333;-152.133333;67;\N;6252001;58.183333, -152.133333
CWA;Central Wisconsin;Wausau;United States;US;44.769444;-89.683056;67;5278120;6252001;44.769444, -89.683056
FMC;Five Mile;Five Mile;United States;US;65.916667;-149.833333;67;\N;6252001;65.916667, -149.833333
WLB;Labouchere Bay;Labouchere Bay;United States;US;56.291667;-133.658333;67;\N;6252001;56.291667, -133.658333
KIW;Southdowns;Kitwe;Zambia;ZM;-12.839444;28.230556;597;911148;895949;-12.839444, 28.230556
LEA;Learmonth;Learmonth;Australia;AU;-22.233333;114.1;802;\N;2077456;-22.233333, 114.1
APU;Apucarana;Apucarana;Brazil;BR;-23.55;-51.483333;316;3471910;3469034;-23.55, -51.483333
EVX;Evreux;Evreux;France;FR;49.016667;1.15;427;3019265;3017382;49.016667, 1.15
XYV;Lyon Satolas Rail Svc;Lyon;France;FR;45.75;4.85;427;2996944;3017382;45.75, 4.85
TKY;Turkey Creek;Turkey Creek;Australia;AU;-30.333333;142.75;802;\N;2077456;-30.333333, 142.75
DLC;Dalian;Dalian;China;CN;38.965556;121.538611;713;1814087;1814991;38.965556, 121.538611
MPN;Mount Pleasant;Mount Pleasant;Falkland Islands;FK;-51.822778;-58.447222;340;\N;3474414;-51.822778, -58.447222
SAF;Santa Fe;Santa Fe;United States;US;35.616667;-106.083333;67;5490263;6252001;35.616667, -106.083333
LWI;Lowai;Lowai;Papua New Guinea;PG;-6.316667;146.583333;804;\N;2088628;-6.316667, 146.583333
GOZ;Gorna Oriahovitsa;Gorna Oriahovitsa;Bulgaria;BG;43.151389;25.712778;411;\N;732800;43.151389, 25.712778
CMB;Bandaranayake;Colombo;Sri Lanka;LK;7.179167;79.883056;711;1248991;1227603;7.179167, 79.883056
GNN;Ghinnir;Ghinnir;Ethiopia;ET;7.15;40.716667;522;336454;337996;7.15, 40.716667
PMF;Giuseppe Verdi;Parma;Italy;IT;44.8;10.333333;450;3171457;3175395;44.8, 10.333333
DRD;Dorunda Station;Dorunda Station;Australia;AU;-16.516666999999998;142.366667;802;\N;2077456;-16.516666999999998, 142.366667
BDA;Kindley Field;Bermuda;Bermuda;BM;32.364167;-64.678611;207;\N;3573345;32.364167, -64.678611
YCX;Gagetown;Gagetown;Canada;CA;45.783333;-66.15;906;\N;6251999;45.783333, -66.15
TIZ;Tari;Tari;Papua New Guinea;PG;61.483333;36.283333;804;\N;2088628;61.483333, 36.283333
GIU;Sigiriya Slaf Base;Sigiriya;Sri Lanka;LK;7.95;80.75;711;1228051;1227603;7.95, 80.75
TYF;Torsby Airport;Torsby;Sweden;SE;60.1575;12.991111;484;\N;2661886;60.1575, 12.991111
TDX;Trat;Trat;Thailand;TH;12.268056;102.316667;782;1605279;1605651;12.268056, 102.316667
BFF;Scotts Bluff County;Scottsbluff;United States;US;41.866667;-103.6;67;5699404;6252001;41.866667, -103.6
KWE;Guiyang;Guiyang;China;CN;26.666667;107.016667;713;1809461;1814991;26.666667, 107.016667
ABK;Kabri Dar;Kabri Dar;Ethiopia;ET;6.733333;44.266667;522;\N;337996;6.733333, 44.266667
CUZ;Velazco Astete;Cuzco;Peru;PE;-13.533333;-71.966667;368;3941584;3932488;-13.533333, -71.966667
HGS;Hastings;Freetown;Sierra Leone;SL;8.616111;-13.183056;571;2409306;2403846;8.616111, -13.183056
YEO;Yeovilton;Yeovilton;United Kingdom;GB;51.016667;-2.633333;493;\N;2635167;51.016667, -2.633333
ANI;Aniak;Aniak;United States;US;61.583333;-159.533333;67;\N;6252001;61.583333, -159.533333
PCH;Palacios;Palacios;Honduras;HN;15.0;-89.0;131;\N;3608932;15.0, -89.0
DIU;Diu;Diu;India;IN;20.733333000000002;70.983333;733;1272502;1269750;20.733333000000002, 70.983333
LMM;Federal;Los Mochis;Mexico;MX;25.685278;-109.080833;148;3997479;3996063;25.685278, -109.080833
OLA;Orland;Orland;Norway;NO;63.7;9.616667;465;\N;3144096;63.7, 9.616667
COT;Cotulla;Cotulla;United States;US;28.433333;-99.233333;67;4683696;6252001;28.433333, -99.233333
OYA;Goya;Goya;Argentina;AR;-29.1;-59.25;303;3433715;3865483;-29.1, -59.25
